coordinate_id,market_id,city,state,surface_group,geometry_id,point_id,label,bearing_deg,distance_miles,latitude,longitude,full_geometry_member,nested9_candidate_member,incremental4_member,water_eligibility_status,collection_eligibility,center_method_version,coordinate_method,precision_decimal_places,methodology_version,country_boundary_status,matched_feature_count,matched_mtfccs,matched_names,matched_hydroids,matched_water_source_files,classifier_version
MKT017_AIO_C,MKT017,Colorado Springs,CO,aio,AIO9_V1,C,center,,0,38.8356083,-104.8209972,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_N2P5,MKT017,Colorado Springs,CO,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,38.8718506,-104.8209972,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_E2P5,MKT017,Colorado Springs,CO,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,38.8355991,-104.7746593,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_S2P5,MKT017,Colorado Springs,CO,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,38.7993657,-104.8209972,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_W2P5,MKT017,Colorado Springs,CO,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,38.8355991,-104.8673351,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_N5,MKT017,Colorado Springs,CO,aio,AIO9_V1,N5,N 5 mi,0,5,38.9080928,-104.8209972,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_E5,MKT017,Colorado Springs,CO,aio,AIO9_V1,E5,E 5 mi,90,5,38.8355715,-104.7283214,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_S5,MKT017,Colorado Springs,CO,aio,AIO9_V1,S5,S 5 mi,180,5,38.7631229,-104.8209972,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT017_AIO_W5,MKT017,Colorado Springs,CO,aio,AIO9_V1,W5,W 5 mi,270,5,38.8355715,-104.913673,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_C,MKT018,Boise,ID,maps_organic,MAPORG13_V1,C,center,,0,43.61512,-116.20138,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_N1,MKT018,Boise,ID,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,43.6296049,-116.20138,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_E1,MKT018,Boise,ID,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,43.6151183,-116.1814433,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_S1,MKT018,Boise,ID,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,43.6006351,-116.20138,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_W1,MKT018,Boise,ID,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,43.6151183,-116.2213167,True,True,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H3010,Boise Riv,1108364347081,tl_2025_16001_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_N3,MKT018,Boise,ID,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,43.6585746,-116.20138,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_E3,MKT018,Boise,ID,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,43.6151044,-116.14157,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_S3,MKT018,Boise,ID,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,43.5716651,-116.20138,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_W3,MKT018,Boise,ID,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,43.6151044,-116.26119,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_N5,MKT018,Boise,ID,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,43.6875442,-116.20138,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_E5,MKT018,Boise,ID,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,43.6150765,-116.1016968,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_S5,MKT018,Boise,ID,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,43.5426949,-116.20138,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_MAPORG_W5,MKT018,Boise,ID,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,43.6150765,-116.3010632,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_C,MKT018,Boise,ID,aio,AIO9_V1,C,center,,0,43.61512,-116.20138,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_N2P5,MKT018,Boise,ID,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,43.6513322,-116.20138,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_E2P5,MKT018,Boise,ID,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,43.6151091,-116.1515384,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_S2P5,MKT018,Boise,ID,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,43.5789076,-116.20138,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_W2P5,MKT018,Boise,ID,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,43.6151091,-116.2512216,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_N5,MKT018,Boise,ID,aio,AIO9_V1,N5,N 5 mi,0,5,43.6875442,-116.20138,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_E5,MKT018,Boise,ID,aio,AIO9_V1,E5,E 5 mi,90,5,43.6150765,-116.1016968,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_S5,MKT018,Boise,ID,aio,AIO9_V1,S5,S 5 mi,180,5,43.5426949,-116.20138,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT018_AIO_W5,MKT018,Boise,ID,aio,AIO9_V1,W5,W 5 mi,270,5,43.6150765,-116.3010632,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_C,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,C,center,,0,35.08768,-106.65167,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_N1,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,35.1021861,-106.65167,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_E1,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,35.0876787,-106.6340219,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_S1,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,35.0731738,-106.65167,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_W1,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,35.0876787,-106.6693181,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_N3,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,35.1311983,-106.65167,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_E3,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,35.0876684,-106.5987256,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_S3,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,35.0441614,-106.65167,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_W3,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,35.0876684,-106.7046144,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_N5,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,35.1602103,-106.65167,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_E5,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,35.0876479,-106.5634294,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_S5,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,35.0151488,-106.65167,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_MAPORG_W5,MKT019,Albuquerque,NM,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,35.0876479,-106.7399106,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_C,MKT019,Albuquerque,NM,aio,AIO9_V1,C,center,,0,35.08768,-106.65167,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_N2P5,MKT019,Albuquerque,NM,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,35.1239453,-106.65167,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_E2P5,MKT019,Albuquerque,NM,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,35.087672,-106.6075497,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_S2P5,MKT019,Albuquerque,NM,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,35.0514145,-106.65167,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_W2P5,MKT019,Albuquerque,NM,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,35.087672,-106.6957903,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_N5,MKT019,Albuquerque,NM,aio,AIO9_V1,N5,N 5 mi,0,5,35.1602103,-106.65167,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_E5,MKT019,Albuquerque,NM,aio,AIO9_V1,E5,E 5 mi,90,5,35.0876479,-106.5634294,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_S5,MKT019,Albuquerque,NM,aio,AIO9_V1,S5,S 5 mi,180,5,35.0151488,-106.65167,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT019_AIO_W5,MKT019,Albuquerque,NM,aio,AIO9_V1,W5,W 5 mi,270,5,35.0876479,-106.7399106,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_C,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,C,center,,0,40.58985,-105.08191,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_N1,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,40.6043426,-105.08191,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_E1,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,40.5898484,-105.0628993,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_S1,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,40.5753574,-105.08191,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_W1,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,40.5898484,-105.1009207,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_N3,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,40.6333276,-105.08191,True,False,True,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Terry Lk,110436270901,tl_2025_08069_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_E3,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,40.5898359,-105.0248779,True,False,True,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,,110436271233,tl_2025_08069_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_S3,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,40.5463721,-105.08191,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_W3,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,40.5898359,-105.1389421,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_N5,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,40.6623125,-105.08191,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_E5,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,40.5898109,-104.9868565,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_S5,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,40.5173866,-105.08191,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_MAPORG_W5,MKT020,Fort Collins,CO,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,40.5898109,-105.1769635,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_C,MKT020,Fort Collins,CO,aio,AIO9_V1,C,center,,0,40.58985,-105.08191,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_N2P5,MKT020,Fort Collins,CO,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,40.6260814,-105.08191,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H2030,Terry Lk,110436270901,tl_2025_08069_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_E2P5,MKT020,Fort Collins,CO,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,40.5898402,-105.0343832,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_S2P5,MKT020,Fort Collins,CO,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,40.5536184,-105.08191,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_W2P5,MKT020,Fort Collins,CO,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,40.5898402,-105.1294368,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_N5,MKT020,Fort Collins,CO,aio,AIO9_V1,N5,N 5 mi,0,5,40.6623125,-105.08191,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_E5,MKT020,Fort Collins,CO,aio,AIO9_V1,E5,E 5 mi,90,5,40.5898109,-104.9868565,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_S5,MKT020,Fort Collins,CO,aio,AIO9_V1,S5,S 5 mi,180,5,40.5173866,-105.08191,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT020_AIO_W5,MKT020,Fort Collins,CO,aio,AIO9_V1,W5,W 5 mi,270,5,40.5898109,-105.1769635,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT021_MAPORG_C,MKT021,Chicago,IL,maps_organic,MAPORG13_V1,C,center,,0,41.88385,-87.63195,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
